review_index,review_unique_id,data_source,airline,review_language,date,raw_text,ratings,lounge_name,airport,translated_text
2199,73fb6e38-96f7-571a-b68d-b20a05e6b6dd,tripadvisor,saudia,it,2025-09-12,"Top Ottima esperienza. Precisi , aerei puliti e servizio a bordo eccellente compresi pasti e intrattenimento. Prossima volta so chi scegliere di nuovo. Non capisco perché inveite contro la compagnia quando lo sanno tutti che con il doppio scalo e cambiando terminal SI PAGA IL VISTO.state attenti la prossima volta e informatevi",,,,"Top Excellent experience. Punctual, clean planes and excellent onboard service including meals and entertainment. Next time I know who to choose again. I don't understand why you complain against the company when everyone knows that with a double stopover and changing terminals YOU PAY FOR THE VISA. Be careful next time and get informed."
2193,82e81769-28b8-54d5-821e-5feaa122faf8,tripadvisor,saudia,it,2025-09-17,"Da denuncia, la salute DEVE essere al primo posto. Nel viaggio di ritorno il mio fidanzato stava malissimo, aveva un'infezione alla gamba con trombosi superficiale acuta e febbre oltre 40, ho chiesto agli hostess se potessi chiedere di un medico a bordo e la loro risposta è stata ""Signorina, se chiedessimo aiuto si creerebbe il panico e ci farebbero atterrare subito, dobbiamo arrivare in Italia"". Non ho altro da aggiungere.",,,,"Reportable, health MUST come first. On the return trip, my boyfriend was very ill, he had an infection in his leg with acute superficial thrombosis and a fever over 40, I asked the flight attendants if I could ask for a doctor on board and their response was ""Miss, if we asked for help, panic would ensue and we would have to land immediately, we must reach Italy."" I have nothing more to add."
1593,6d81f45b-ccc4-5684-b8d4-083b7689446f,tripadvisor,flyadeal,ar,2025-08-29,سي ولان تتكر تغير الطاقم الي يعمل لانه راح يفقد الشركه عملا ولان اكرر التجربه اسوى شركة نقل واسوى تعامل حتى الاتصال كان سي وارجو ترةعون الفلوس لاني والله راح اصعد الكوضوع على اهمل الشركه كانت تجربه سي,1.0,,,And again the crew who works should be changed because the company will lose business and because I repeat the experience is the worst transport company and the worst treatment even the calls were bad and I hope you take care of the money because I will really escalate the matter to the worst company. It was a bad experience.
1594,05b302c3-42a6-52b0-b5f4-5ef290c8cd19,tripadvisor,flynas,ar,2025-09-04,تجربتي الاولى والأخيرة مع سوء تعامل الطاقم . أسوء تجربة وهذه اول واخر مره لي وذلك لعدم توفر فن التعامل مع المسافر والمظيف أسلوبه سىء جداً . مع الأسف طبعا هذه اول تجربة ولا اعتقد اعيد التجربة عليها . ارجو منكم ان تزودو طاقمكم فن التعامل وعدم رفع صوته مع المسافر .,2.625,,,"My first and last experience with bad crew treatment. Worst experience and this is my first and last time because of the lack of good manners with passengers and the staff's very bad attitude. Unfortunately, this is the first experience and I don't think I will repeat it. I hope you train your crew in good manners and not to raise their voice at passengers."
2447,3bb6ea02-5f6b-5e4d-8c56-c31eeabd7c2f,tripadvisor,flyadeal,ar,2025-09-24,"شركة سيئة كذابين وتصابين حجزت للرياض ٢٢٠ ولما اوصل تقولي ٣٠ ريال بوردنج و٥٩ شنطة
نعم وآمال أنا حجزة ايه
حسبنا الله ونعم الوكيل قد أنا ما عاملة حسابي في فلوس تضيع التذكرة عليا منكم لله 😡",,,,"Bad company Liars and scammers. I booked for Riyadh 220, and when I arrived, they told me 30 riyals boarding and 59 for the bag. Yes, and what am I booking? God is sufficient for us and He is the best disposer of affairs. I didn't consider that I would lose the ticket because of you. From God to you 😡"
1592,a90d793f-4926-5ac6-9c56-cf2d61d4fbbf,tripadvisor,flyadeal,en,2025-08-30,"Very bad disrespectful awful Not even worth a single star. This company is terrible in every way. The team leader’s behavior is absolutely disgusting – rude, disrespectful, and intentionally provocative. I submitted a proper stamped medical report, yet the supervisor rejected it and spoke to me in a degrading way, as if I was his employee. He showed zero respect for the fact that I am pregnant and exhausted, only making things harder and more stressful. His words and attitude are not acceptable from a supervisor, or even from any human being.

For any pregnant woman or any person in general, please think twice before booking with this company. If you believe you’re saving money, you’ll pay the price in humiliation and poor treatment. Just read the other reviews – they are all bad for a reason.",,,,"Very bad disrespectful awful Not even worth a single star. This company is terrible in every way. The team leader’s behavior is absolutely disgusting – rude, disrespectful, and intentionally provocative. I submitted a proper stamped medical report, yet the supervisor rejected it and spoke to me in a degrading way, as if I was his employee. He showed zero respect for the fact that I am pregnant and exhausted, only making things harder and more stressful. His words and attitude are not acceptable from a supervisor, or even from any human being.

For any pregnant woman or any person in general, please think twice before booking with this company. If you believe you’re saving money, you’ll pay the price in humiliation and poor treatment. Just read the other reviews – they are all bad for a reason."
1862,aea753eb-49d0-5ec0-9658-6bbc666864a4,tripadvisor,flyadeal,en,2025-09-07,"Worst experience ever Very disappointing experience with Flyadeal. Service was poor and full of hidden charges. The crew felt untrained and unprofessional. Seat space is extremely tight and uncomfortable. Onboard food and beverage payment is cash only in SAR — no POS or card option — which is unacceptable for international travelers. Overall, not recommended.",,,,"Worst experience ever Very disappointing experience with Flyadeal. Service was poor and full of hidden charges. The crew felt untrained and unprofessional. Seat space is extremely tight and uncomfortable. Onboard food and beverage payment is cash only in SAR — no POS or card option — which is unacceptable for international travelers. Overall, not recommended."
1863,930a0977-e8be-500c-a498-8aae658f4fd7,tripadvisor,flynas,en,2025-09-10,"Carelessness Kept n very slow Q for 45 mnts then closed without announcing and very unhelpful and poor staff Mgr treatment
Carelessness",,,,"Carelessness Kept n very slow Q for 45 mnts then closed without announcing and very unhelpful and poor staff Mgr treatment
Carelessness"
2198,bef1c740-db4e-59bc-b865-568e19ab5d79,tripadvisor,saudia,en,2025-09-13,Worst service form Dhaka airport Worst service. I had to wait one and half hours in the queue in Dhaka airport . They closed the counter without issue my boarding pass. Very rude service. I will never buy a ticket from them even it’s cheaper.,,,,Worst service form Dhaka airport Worst service. I had to wait one and half hours in the queue in Dhaka airport . They closed the counter without issue my boarding pass. Very rude service. I will never buy a ticket from them even it’s cheaper.
2197,002b6189-dd4f-5d0b-bd6c-d610b054c43c,tripadvisor,saudia,en,2025-09-14,"Worst experience ever! They are Liars! Had the worst experience ever. Their flights are almost always delayed. Got to the gate a bit late because flight was delayed, the plane was there and staff members were there but they wouldn’t let me on saying my luggage is taken off. Then they tried selling me business class ticket for the next flight. I refused and bought a ticket with Emirates instead, when I reached my destination the staff at the Airport informed me that my luggage arrived a day before with Saudi Airlines. Saudi clearly lied to me and did not take my luggage off and made me miss my flight deliberately, why would they do that? Because they wanted to cancel my return flight too and sell it for double the price!!! I paid over a £1000 for the trip and they refunded me £251. There customer service is so poor, they couldn’t careless about those struggling, all their concern is money!",,,,"Worst experience ever! They are Liars! Had the worst experience ever. Their flights are almost always delayed. Got to the gate a bit late because flight was delayed, the plane was there and staff members were there but they wouldn’t let me on saying my luggage is taken off. Then they tried selling me business class ticket for the next flight. I refused and bought a ticket with Emirates instead, when I reached my destination the staff at the Airport informed me that my luggage arrived a day before with Saudi Airlines. Saudi clearly lied to me and did not take my luggage off and made me miss my flight deliberately, why would they do that? Because they wanted to cancel my return flight too and sell it for double the price!!! I paid over a £1000 for the trip and they refunded me £251. There customer service is so poor, they couldn’t careless about those struggling, all their concern is money!"
2487,09f2352d-d387-5839-a1dc-a2fb25f5b90b,tripadvisor,saudia,en,2025-09-19,"Delay because of technical problems Trip is delayed for 2 days because of technical problems. My holiday started 2 days in a hotel because of this problem. I suppose the go for Umrah and still waiting for the flight.
I'm very disappointed in this airline.",,,,"Delay because of technical problems Trip is delayed for 2 days because of technical problems. My holiday started 2 days in a hotel because of this problem. I suppose the go for Umrah and still waiting for the flight.
I'm very disappointed in this airline."
2484,8e794fd4-1000-53fa-9434-31694c52f57a,tripadvisor,saudia,en,2025-09-24,"okey flight but worst customer support experience the flight in it self wasn't bad, but their customer service is the worst of the worst, if you need a live agent for whatever circumstances, it is gonna be pretty much impossible to do so. all they got is bots everywhere, in their website and whatsapp, and they're not helpful whatsoever.",,,,"okey flight but worst customer support experience the flight in it self wasn't bad, but their customer service is the worst of the worst, if you need a live agent for whatever circumstances, it is gonna be pretty much impossible to do so. all they got is bots everywhere, in their website and whatsapp, and they're not helpful whatsoever."
1628,b8cd964e-497f-5617-98c5-a16526d6d069,tripadvisor,saudia,en,2025-09-03,"Good value for money The plane was clean, the staff were friendly, arrival time was punctual and the food was tasty. It was good value for money therefore I highly recommend this airline.",4.75,,,"Good value for money The plane was clean, the staff were friendly, arrival time was punctual and the food was tasty. It was good value for money therefore I highly recommend this airline."
2486,62d39ac7-8ca6-54e2-a250-6177abff82fb,tripadvisor,saudia,en,2025-09-19,"I liked it but don't like it. It was good service, the entertainment was good, however, I don't actually know why we had to put our window shades down. Like, let the person look outside and the person that sleeps uses the eyeshades? Common sense! This flight was good and bad at the same time. 3 stars.",4.0,,,"I liked it but don't like it. It was good service, the entertainment was good, however, I don't actually know why we had to put our window shades down. Like, let the person look outside and the person that sleeps uses the eyeshades? Common sense! This flight was good and bad at the same time. 3 stars."
1888,6339a98d-155c-5398-b53e-bb7f46f2c5b6,tripadvisor,saudia,en,2025-09-06,"Utterly useless if luggage gets lost Awful experience as we had booked a flight from London to Jeddah via Riyadh but the luggage did not arrive. One item of luggage arrived 3 days later but we only got this because we physically went back to the airport to check ourselves. The other item of luggage remains missing 4 months on, we were not given any item report form, nor were we given any compensation, there is no reply to any of my emails. Team throughout was really unresponsive and unhelpful.",3.0,,,"Utterly useless if luggage gets lost Awful experience as we had booked a flight from London to Jeddah via Riyadh but the luggage did not arrive. One item of luggage arrived 3 days later but we only got this because we physically went back to the airport to check ourselves. The other item of luggage remains missing 4 months on, we were not given any item report form, nor were we given any compensation, there is no reply to any of my emails. Team throughout was really unresponsive and unhelpful."
2485,1662184b-b70c-5714-b2ef-f95b91fb5470,tripadvisor,saudia,en,2025-09-20,"Worst experience in Saudi air I had my flight from Nairobi to Jed and connecting flight to Doha.my very first time to travel with Sv it was bad experience with staff who handle the flight supervisor of KQ the man was rude communication was like I was very bad I wanted to know the process of Sv me being Qatar Airways traveler ,now I understand why they are best in the Middle East(Qatarairway)on board it was excellent the gentleman were very professional and friendly.Going to Doha from Jed it was ok boarding,however on board the cabin crew Mayar am not sure if this her name was helplessly rude proudly rude with care discrimination against the African on board who are looking like poor,also I observed rule applies for few individuals that is non Arabs like put on your safety belt ,fix the seat upright while take off and landing,blanket where given Arabs.All type of good service smile on board were given to Saudi or Qatari so embarrassing to see people working in holy land acting like that,I pray to never travel with that airline again !!being a staff of airline I will never give my customers SV if this is the type of behavior ,staff need training respect and consideration being a crew on board it’s just being a waiter waitress or a house helper!difference is you are on air .everyone can learn safety in case of emergency!Saudi Airlines am sure you have good staff somewhere please take this crew and ground handling staff to training!! This happened on 19sept25 departure at 7:20 am",3.0,,,"Worst experience in Saudi air I had my flight from Nairobi to Jed and connecting flight to Doha.my very first time to travel with Sv it was bad experience with staff who handle the flight supervisor of KQ the man was rude communication was like I was very bad I wanted to know the process of Sv me being Qatar Airways traveler ,now I understand why they are best in the Middle East(Qatarairway)on board it was excellent the gentleman were very professional and friendly.Going to Doha from Jed it was ok boarding,however on board the cabin crew Mayar am not sure if this her name was helplessly rude proudly rude with care discrimination against the African on board who are looking like poor,also I observed rule applies for few individuals that is non Arabs like put on your safety belt ,fix the seat upright while take off and landing,blanket where given Arabs.All type of good service smile on board were given to Saudi or Qatari so embarrassing to see people working in holy land acting like that,I pray to never travel with that airline again !!being a staff of airline I will never give my customers SV if this is the type of behavior ,staff need training respect and consideration being a crew on board it’s just being a waiter waitress or a house helper!difference is you are on air .everyone can learn safety in case of emergency!Saudi Airlines am sure you have good staff somewhere please take this crew and ground handling staff to training!! This happened on 19sept25 departure at 7:20 am"
2448,b7681904-c42f-5548-868e-36ae9306b45f,tripadvisor,flynas,en,2025-09-25,"Horrible experience with NAS airways I don’t think we will find the right words to express our horrible experience with NAS on Thursday night 25/09/2025
Flight 60
Delayed for 10 hours without even a single word of apology. We have been pushed around from one gate to another without any consideration
The cancellation was actually happened twice but we managed to get onboard after third attempt
One of your staff without feelings and sense of shame lied to us that he was the senior supervisor on duty at main reception but turned out not to be the supervisor. He wanted to charge for an extra 2 kilos without feeling guilty to what we have been through. At the end the actual supervisor gave permission to waive the extra charges for two kilos. Most of your staff are rude and impolite
I will never ever use this terrible airliner again and would not recommend it to anyone.
I can recommend it for someone as a mean of punishment",1.125,,,"Horrible experience with NAS airways I don’t think we will find the right words to express our horrible experience with NAS on Thursday night 25/09/2025
Flight 60
Delayed for 10 hours without even a single word of apology. We have been pushed around from one gate to another without any consideration
The cancellation was actually happened twice but we managed to get onboard after third attempt
One of your staff without feelings and sense of shame lied to us that he was the senior supervisor on duty at main reception but turned out not to be the supervisor. He wanted to charge for an extra 2 kilos without feeling guilty to what we have been through. At the end the actual supervisor gave permission to waive the extra charges for two kilos. Most of your staff are rude and impolite
I will never ever use this terrible airliner again and would not recommend it to anyone.
I can recommend it for someone as a mean of punishment"
1630,7b7c41ca-fd7e-55d6-96f1-3482ae1f7029,tripadvisor,saudia,en,2025-08-29,"The worst ever and no responsibility whatsoever The saudia airlines is terrible, I called because the saudia train service was delayed for an hour imagine that very bad co-ordination and they didnt take any responsibility for it when i talked to them about who is responsible they got mw the police
I talked to the airline they denied any help and told me to go find another airline to book from",1.25,,,"The worst ever and no responsibility whatsoever The saudia airlines is terrible, I called because the saudia train service was delayed for an hour imagine that very bad co-ordination and they didnt take any responsibility for it when i talked to them about who is responsible they got mw the police
I talked to the airline they denied any help and told me to go find another airline to book from"
1629,370dd0cf-6f8b-5601-9a54-42f87dc35179,tripadvisor,saudia,en,2025-09-02,"Don't fly with Saudia air I am writing this review out of sheer frustration and complete disappointment with saudi air. This airline has provided the worst travel experience I have ever encountered.

Upon landing, I discovered that my checked luggage was lost. While losing a bag is an unfortunate event that can happen, the complete and utter lack of communication and customer support from Souldia Rayves is what makes this situation truly unacceptable.

It has been three to four days since my flight, and I have had no success in contacting anyone from the airline. Their customer service phone lines are perpetually busy or go unanswered, and my emails have been completely ignored. I have no information, no tracking number, and no idea where my bag is or what is being done to find it.

To leave a passenger without their essential belongings for days and provide absolutely zero updates is unprofessional, irresponsible, and shows a blatant disregard for customer care. I am stuck without my personal items and have received no assistance whatsoever.

I strongly advise anyone considering flying with Saudia air to think twice. If anything goes wrong with your flight, you will be left completely on your own. A company that refuses to communicate with its customers does not deserve any business.",1.625,,,"Don't fly with Saudia air I am writing this review out of sheer frustration and complete disappointment with saudi air. This airline has provided the worst travel experience I have ever encountered.

Upon landing, I discovered that my checked luggage was lost. While losing a bag is an unfortunate event that can happen, the complete and utter lack of communication and customer support from Souldia Rayves is what makes this situation truly unacceptable.

It has been three to four days since my flight, and I have had no success in contacting anyone from the airline. Their customer service phone lines are perpetually busy or go unanswered, and my emails have been completely ignored. I have no information, no tracking number, and no idea where my bag is or what is being done to find it.

To leave a passenger without their essential belongings for days and provide absolutely zero updates is unprofessional, irresponsible, and shows a blatant disregard for customer care. I am stuck without my personal items and have received no assistance whatsoever.

I strongly advise anyone considering flying with Saudia air to think twice. If anything goes wrong with your flight, you will be left completely on your own. A company that refuses to communicate with its customers does not deserve any business."
1591,4a1a1bed-9548-5cd5-b357-6c8ffaec8654,tripadvisor,flyadeal,en,2025-09-03,"Horrible experience. One time, The bags were delayed and I had to wait in the airport until they arrived in a later flight. Another time the flight was delayed for around four hours. They also close more than one hour before the departure no matter what the reason is.",1.25,,,"Horrible experience. One time, The bags were delayed and I had to wait in the airport until they arrived in a later flight. Another time the flight was delayed for around four hours. They also close more than one hour before the departure no matter what the reason is."
1627,1f9c4bd7-05fe-5cb4-8ce7-f8e4eb1fef48,tripadvisor,saudia,en,2025-09-03,"Avoid at all costs Transit flight departed early and gate was closed early too, by the time I arrived from my connecting flight the gate was closed and they said go book another ticket ! All my 5 bags ( purchased 3 extra) were lost and had to wait for one whole week to locate them after daily follow ups . I ended up losing the return flight too as per their policy . That's a scam to get your money. Was the first and last time I fly with them , never again",2.125,,,"Avoid at all costs Transit flight departed early and gate was closed early too, by the time I arrived from my connecting flight the gate was closed and they said go book another ticket ! All my 5 bags ( purchased 3 extra) were lost and had to wait for one whole week to locate them after daily follow ups . I ended up losing the return flight too as per their policy . That's a scam to get your money. Was the first and last time I fly with them , never again"
2192,73c20ae0-9d81-59fc-a87f-acec67339e68,tripadvisor,saudia,en,2025-09-18,"Worst airlines ever the people ive had experienced with should be fored !!!! This is the worst airline ive ever experienced if you want to be contantly screamed at , and be scammed this is the air line to use",1.75,,,"Worst airlines ever the people ive had experienced with should be fored !!!! This is the worst airline ive ever experienced if you want to be contantly screamed at , and be scammed this is the air line to use"
1595,512dc768-23ba-5fb4-b309-a79052127625,tripadvisor,flynas,en,2025-08-30,"Horrible - never fly I chose this airline because of the timing they offered, not knowing what a horrible experience it would be. The staff were extremely rude, almost as if they were doing it on purpose, holding some kind of hostility towards passengers.

For example, during document check, the lady reviewed my documents three times as if hoping to find an error. Later, a flight attendant removed my bag from the overhead storage, even though there was plenty of space.",1.0,,,"Horrible - never fly I chose this airline because of the timing they offered, not knowing what a horrible experience it would be. The staff were extremely rude, almost as if they were doing it on purpose, holding some kind of hostility towards passengers.

For example, during document check, the lady reviewed my documents three times as if hoping to find an error. Later, a flight attendant removed my bag from the overhead storage, even though there was plenty of space."
1865,5a62d4fa-3117-5a29-b451-4e677c6b2624,tripadvisor,flynas,en,2025-09-07,"THIS AIRLINE SHOULD SHUT DOWN ITS OPERATIONS Hands down the worst airline I’ve ever flown with. Flynas lost my luggage — and then had the audacity to tell me they don’t offer refunds or compensation. No apology, no accountability, nothing. Just “file a report” and wait forever for a response that never comes.

Their customer service is beyond useless. I spent hours calling, emailing, and even messaging them on social media. I either got ignored or fed scripted responses that led nowhere. At one point, a representative told me “it’s not our responsibility” — excuse me? You lost my bag, not the other way around.

To make matters worse, the staff at the airport were rude, dismissive, and completely unhelpful. No updates, no empathy, no effort. It felt like they genuinely didn’t care about passengers at all.

If you value your time, your belongings, or your sanity — DO NOT fly with Flynas. Cheap tickets are not worth the stress, disrespect, or financial loss. I’ll never book with them again, and I’ll warn everyone I can to stay far away.",1.0,,,"THIS AIRLINE SHOULD SHUT DOWN ITS OPERATIONS Hands down the worst airline I’ve ever flown with. Flynas lost my luggage — and then had the audacity to tell me they don’t offer refunds or compensation. No apology, no accountability, nothing. Just “file a report” and wait forever for a response that never comes.

Their customer service is beyond useless. I spent hours calling, emailing, and even messaging them on social media. I either got ignored or fed scripted responses that led nowhere. At one point, a representative told me “it’s not our responsibility” — excuse me? You lost my bag, not the other way around.

To make matters worse, the staff at the airport were rude, dismissive, and completely unhelpful. No updates, no empathy, no effort. It felt like they genuinely didn’t care about passengers at all.

If you value your time, your belongings, or your sanity — DO NOT fly with Flynas. Cheap tickets are not worth the stress, disrespect, or financial loss. I’ll never book with them again, and I’ll warn everyone I can to stay far away."
2196,536e8f7f-cd73-587f-be45-e826f89326be,tripadvisor,saudia,en,2025-09-14,"Worst experience as a first time flyer Dear Saudia Airlines,

I'm extremely disappointed with my experience as a first time flyer at Mumbai airport. Inconsistent guidance on cabin bag limits, lack of support, and harsh treatment led to missing my flight as no staff was helpful. It was distressing experience and additional expenses with 0 compensation I believe I'll get a whole refund from you guys as I was not able to fly with you guys and all of my money as a student that I invested was wasted.",1.0,,,"Worst experience as a first time flyer Dear Saudia Airlines,

I'm extremely disappointed with my experience as a first time flyer at Mumbai airport. Inconsistent guidance on cabin bag limits, lack of support, and harsh treatment led to missing my flight as no staff was helpful. It was distressing experience and additional expenses with 0 compensation I believe I'll get a whole refund from you guys as I was not able to fly with you guys and all of my money as a student that I invested was wasted."
2154,16e4cdd7-f3f3-516d-87fa-495929aae8bb,tripadvisor,flyadeal,en,2025-09-14,Very rude staff for checkin and pushing to purchase another ticket let Worse customer service experience. Supervisor extremely rude and unprofessional. Purchased another ticket with different airline.,1.0,,,Very rude staff for checkin and pushing to purchase another ticket let Worse customer service experience. Supervisor extremely rude and unprofessional. Purchased another ticket with different airline.
2449,d9504cd5-59bd-56d9-9a8a-603e4578c355,tripadvisor,flynas,en,2025-09-23,"Very stressfull to dealing with .Don't wasting your money and time My flight from Jeddah to Dubai is scheduled for next month, October. However, I am already frustrated with the customer service. There has been no response via email, WhatsApp, or phone calls, and the live chat service is extremely poor. After enduring long queues, the chat is often disconnected, necessitating starting the process again after hours. Upon reading reviews about the airline, I realised it is a low-cost, low-quality service, and I have decided to switch to a more professional airline.
Do not waste your money on a budget airline that offers subpar service. It is better to choose a reputable airline to avoid stress.",1.0,,,"Very stressfull to dealing with .Don't wasting your money and time My flight from Jeddah to Dubai is scheduled for next month, October. However, I am already frustrated with the customer service. There has been no response via email, WhatsApp, or phone calls, and the live chat service is extremely poor. After enduring long queues, the chat is often disconnected, necessitating starting the process again after hours. Upon reading reviews about the airline, I realised it is a low-cost, low-quality service, and I have decided to switch to a more professional airline.
Do not waste your money on a budget airline that offers subpar service. It is better to choose a reputable airline to avoid stress."
1049,a00e0c53-2544-5109-8a64-8aebedaeec9b,tripadvisor,saudia,it,2025-03-30,"COMPENSAZIONE RITARDI BAGAGLIO ECCELLENTE E RAPIDA Ottimo servizio di bordo e transfer all'aeroporto di Jeddah. Peccato che il bagaglio non sia stato trasbordo in tempo ma devo ammettere di aver ricevuto automaticamente una compensazione molto generosa per le 24 ore di ritardo nella consegna dello stesso, evitando l'usuale trafila di documentazione e discussioni varie su importo da riconoscere che avviene con tutte le altre compagnie aeree.",,,,"EXCELLENT AND QUICK COMPENSATION FOR BAGGAGE DELAYS. Great onboard service and transfer at Jeddah airport. Unfortunately, the luggage was not transferred on time, but I must admit that I received an automatically very generous compensation for the 24 hours of delay in its delivery, avoiding the usual paperwork and various discussions about the amount to be recognized that occurs with all other airlines."
972,96b2999a-0528-5a2f-b6da-f268178caaed,tripadvisor,flynas,ar,2025-03-25,"كنت قد خدمة العملاء حيث حصلت على خدمة جيدة جدااشكر خدمة العملاء حيث المساعدة كانت
ممتازة
قدمت موظفة العملاء كل في وسعها لحل مشكلة وأنني ممتن لها
وسعيد جدا لحصولي على المساعدة",,,,"I had customer service where I received very good service. I thank customer service where the help was excellent. The customer service employee did everything she could to solve the problem, and I am grateful to her and very happy to have received help."
973,050f036b-867f-5c26-a7f2-d066de6c4003,tripadvisor,flynas,ar,2025-03-25,اسوء مضيفات وخدمه موجوده اسوء خدمه موجوده صار حاله طارئه لوالدتي والحراره وصلت ٤٠ والاكسجين نزل اكلم المضيفات مغربيات او تونس ولم يتجاوبو معي عادي خليها تمشي اسوء طيران ولن يتكرر,1.0,,,"The worst hostesses and service. The worst service exists. My mother had an emergency, her temperature reached 40, and her oxygen level dropped. I spoke to the hostesses, Moroccans or Tunisians, and they did not respond to me. Just let it go. The worst airline and it will not happen again."
1037,b84e6e96-41f9-50f9-982c-36c8dc88d19f,tripadvisor,saudia,ar,2025-03-27,"احباط للأسف الشركة سرقتنى
أنا حجزت ذهاب وعودة وفى الذهاب اتاخرت ومطلعتش الطيارة رحت احجز الى بعدها تم الغاء العودة وانا مش دافع سعر الكرسى فى الرجوع حصلت معايا مرة على القطرية اتاخرت اكتر من مره بدللو التذكرة من غير. فلوس وانا قلت ادفع الذهاب ليه تلغو العودة أنا دافع تمن الكرسى
حسبى الله نعم الوكيل فى حاجات متكلفش
حاجه بس بتسعد وفى حاجات شعرت بالاحباط",,,,"Frustration. Unfortunately, the company robbed me. I booked a round trip and on the outbound flight, I was delayed and missed the plane. I went to book the next one, and the return was canceled, and I didn't pay for the seat on the return. I had a similar experience with Qatar Airways where I was delayed multiple times and they rebooked the ticket without charge. I said, why do I pay for the outbound and you cancel the return? I trust in God, and I am the agent for things that do not cost."
971,74b5e9fa-9081-5e10-b289-5f39ca36d2bc,tripadvisor,flynas,ar,2025-03-27,شركة ناس نصابة😷 طيرتي كانت الساعة واحدة وانا وصلت مطار جدة ١١ ونص ووقفت في الممرات اللي بتوصل للموظفة اللي بتعطيني التذكرة وكانت الدنيا زاحمة جدا عقبال ما وصلت للموظفة كانت الساعة ١٢ وعشر دقايق يعني باقي على طيارتي ٥٠ د قالتلي التذكرة راحت عليكي اقولها لما انتي بتتعاملي بالدقيقة ليه مانديتي على الناس اللي طيارتهم ١ وبتستقبلي الناس اللي طيارتهم ٢ والساعة ٣ وهكذا دا غير التعامل سيء من موظفين المطار ولما جيت من مصر الطيران تعامل سيء في الطيارة حسبي الله ونعم الوكيل فيهم شركة حرامية,1.0,,,"Nas Air is a scam. My flight was at one o'clock, and I arrived at Jeddah airport at 11:30 and stood in the corridors leading to the employee who would give me the ticket, and it was very crowded. By the time I reached the employee, it was 12:10, meaning I had 50 minutes left until my flight. She told me the ticket was gone. I told her, if you are dealing by the minute, why didn’t you call the people whose flights are at 1 and receive the people whose flights are at 2 and 3, and so on. This is aside from the bad treatment from airport staff. When I came from Egypt, the treatment was bad on the plane. I trust in God, and I am the agent for them. They are thieves."
1051,4408a254-63c5-523c-a79f-cdbd8bbe2928,tripadvisor,saudia,ar,2025-03-28,"مقاطعة الطيران السعودي مررت بتجربة غير مرضية تمامًا معهم وليست المره الاولى. للأسف، وجدت أن الموظفين يفتقرون إلى الكفاءة في التعامل مع العملاء، وكان أسلوبهم فظًا وغير احترافي. بدلاً من محاولة حل المشكلة بهدوء، واجهت تصرفات غير مقبولة تضمنت رفع الأصوات والتعامل بحدة، خاصة مع غير السعوديين، وهو أمر غير مقبول على الإطلاق.

أنصح أي شخص بالتفكير جيدًا قبل التعامل مع الطيران السعودي، وآمل أن يعملوا على تحسين مستوى الخدمة وتدريب موظفيهم على التعامل باحترام واحترافية مع جميع العملاء",,,,"Saudi Airlines boycott. I had a completely unsatisfactory experience with them, and it’s not the first time. Unfortunately, I found that the staff lacks competence in dealing with customers, and their manner was rude and unprofessional. Instead of trying to resolve the issue calmly, I faced unacceptable behavior that included raised voices and harsh treatment, especially towards non-Saudis, which is completely unacceptable. I advise anyone to think carefully before dealing with Saudi Airlines, and I hope they work on improving their service level and training their staff to treat all customers with respect and professionalism."
975,c5926381-0ed9-5698-89aa-5c31343c9e0b,tripadvisor,flynas,ar,2025-03-29,اسوء طيران ع الاطلاق اسوء شركة واسوء موظفين تعامل سيء مايخافون الله والموظف يغلط والزملاء تعزيز يعاملو المسافرين بكل ازدراء وتهكم اقترح دورات customer service الاداء جدا منخفض واتمنى من هيئة الطيران النظر في امرهم ب ارسال مسافرين لتقييم الخدمه,,,,"The worst airline ever. The worst company and the worst employees. Poor treatment, they don't fear God, and the employee makes mistakes, and colleagues reinforce it by treating travelers with disdain and mockery. I suggest customer service training; the performance is very low, and I hope the aviation authority looks into their matter by sending travelers to evaluate the service."
969,6b1783f5-f74e-5eee-9593-310e74db1be7,tripadvisor,flyadeal,ar,2025-03-30,أخلاقهم سيئه جدا موظفين اديل بجده سوء اخلاقهم وتعاملهم السيء على رأسهم المشرف اللي بجده اخلاقه سيئه جداااا وقليل ذوق وغير محترم آخر مره اجربها ولا انصح فيها ابدا كل الخدمات سيئه جدا جدا جدا,1.0,,,"Their ethics are very bad. The staff at Adil in Jeddah have very bad ethics and their bad treatment, especially the supervisor in Jeddah, has very bad ethics and is very rude. This is the last time I try it and I do not recommend it at all. All services are very, very, very bad."
968,c479a549-9751-5a2b-b3d1-150db2a021aa,tripadvisor,flyadeal,ar,2025-04-01,"آخر تعامل معهم ارسلوا لي رساله الاقلاع قبل موعد الرحله بساعتين !!!!!
طبعا كنت ف الطريق وظنيت أنها اقلعت
ما في دقه ولا احساس بالمسؤولية
حتي الموظفين كتير بطيئين",,,,"Last interaction with them, they sent me the departure message two hours before the flight!!! Of course, I was on the way and thought it had already taken off. There is no precision or sense of responsibility. Even the staff are very slow."
