review_index,review_unique_id,data_source,airline,review_language,date,raw_text,ratings,lounge_name,airport,translated_text
40,dedca3b0-5831-555f-af6c-5ac43c47488f,googleReview,flyadeal,en,21-01-2026 00:00,"I arrived at the airport at 3 pm on January 18th. My flight was at 5:30 pm. I had already checked in, but I needed to check my luggage, which I had paid extra for (32 kilos plus an additional 3 kilos). There were many people in line, and it took a long time for me to be served. There were people from other flights in line as well, which delayed things even more. When it was almost 4 pm, the attendant did everything she could to jeopardize my flight, demanding a visa to enter Dubai. I told her I was Brazilian and that Brazilians didn't need a visa to enter Dubai. I also told her I had flown to Dubai before, but she wouldn't listen and told me to talk to one person after another, but nothing was resolved. After a long time, almost an hour later, the gentleman finally attended to me, and I told him my flight was at 5:30 pm and that I couldn't miss it. They simply and blatantly said I would have to buy another ticket because the gates had already been closed, but it wasn't my fault, I was there at the correct time and I have photos and proof that I was there. Anyway, I bought another ticket for the following flight, but I want and demand an apology from the airline, because I fulfilled my obligations as a consumer and it wasn't my mistake if the attendant didn't know how to do their job properly. In short, I paid 359 SAR for the first ticket including excess baggage + the second ticket which cost 400 SAR + 459 for the baggage I bought at the last minute. I have all the receipts and photos showing that I arrived at the correct time.

To compensate for the oncoming flight, which I bought and paid for with my own money, they gave me a box with a horrible snack and terrible apple juice that seemed to have been stale for many days. This is not fair. I've already sent an email and haven't received any response. I've been sending emails since Sunday the 18th, and today is Tuesday the 21st of January, and no one has given me an answer. I've researched this and the company is legally obligated to provide compensation since I didn't miss the flight through any fault of my own.",1,,,"I arrived at the airport at 3 pm on January 18th. My flight was at 5:30 pm. I had already checked in, but I needed to check my luggage, which I had paid extra for (32 kilos plus an additional 3 kilos). There were many people in line, and it took a long time for me to be served. There were people from other flights in line as well, which delayed things even more. When it was almost 4 pm, the attendant did everything she could to jeopardize my flight, demanding a visa to enter Dubai. I told her I was Brazilian and that Brazilians didn't need a visa to enter Dubai. I also told her I had flown to Dubai before, but she wouldn't listen and told me to talk to one person after another, but nothing was resolved. After a long time, almost an hour later, the gentleman finally attended to me, and I told him my flight was at 5:30 pm and that I couldn't miss it. They simply and blatantly said I would have to buy another ticket because the gates had already been closed, but it wasn't my fault, I was there at the correct time and I have photos and proof that I was there. Anyway, I bought another ticket for the following flight, but I want and demand an apology from the airline, because I fulfilled my obligations as a consumer and it wasn't my mistake if the attendant didn't know how to do their job properly. In short, I paid 359 SAR for the first ticket including excess baggage + the second ticket which cost 400 SAR + 459 for the baggage I bought at the last minute. I have all the receipts and photos showing that I arrived at the correct time.

To compensate for the oncoming flight, which I bought and paid for with my own money, they gave me a box with a horrible snack and terrible apple juice that seemed to have been stale for many days. This is not fair. I've already sent an email and haven't received any response. I've been sending emails since Sunday the 18th, and today is Tuesday the 21st of January, and no one has given me an answer. I've researched this and the company is legally obligated to provide compensation since I didn't miss the flight through any fault of my own."
49,68beb6a9-e4f6-54da-98e3-be8b95768ca9,googleReview,flynas,en,22-01-2026 00:00,No one is answering the phone.,1,,,No one is answering the phone.
48,69067404-d050-5195-8946-d0de5c765a46,googleReview,flynas,en,22-01-2026 00:00,The worst airlines in the galaxy,1,,,The worst airlines in the galaxy
38,549dd944-7095-5fd9-bfc5-2168259ae711,googleReview,flyadeal,en,22-01-2026 00:00,"I swear to God, this is the worst airline in the world.

First, the staff at the gate inside King Khalid Airport have no manners.
Second, our flight was at 11:45.
We arrived at the gate at 11:20, me and seven other people.
And the employee said we couldn't let us out, acting all high and mighty. We tried talking to him more than twice. We were practically begging him. May God punish them and their company. They don't deserve even a quarter of a star.",1,,,"I swear to God, this is the worst airline in the world.

First, the staff at the gate inside King Khalid Airport have no manners.
Second, our flight was at 11:45.
We arrived at the gate at 11:20, me and seven other people.
And the employee said we couldn't let us out, acting all high and mighty. We tried talking to him more than twice. We were practically begging him. May God punish them and their company. They don't deserve even a quarter of a star."
65,1e423e85-e23f-5e76-a6b2-f7452f7543cb,googleReview,saudia,en,22-01-2026 00:00,"Unfortunately, the poor treatment, lack of ethics, and selfishness we see from some airline employees makes you hate flying with this airline again. It's a very bad experience, and the employees lack education and training in dealing with people wisely, ethically, respectfully, and professionally. When you talk to them, you don't find good listening or good communication, and they respond to you with a haughty face and a scowl as if they are forced to do this job!! And they make you feel like they are doing you a favor! We have reached 2026, and the world is training its employees and competing to provide the best level of service with high efficiency, and from you, all I saw was the worst service and the worst treatment.",1,,,"Unfortunately, the poor treatment, lack of ethics, and selfishness we see from some airline employees makes you hate flying with this airline again. It's a very bad experience, and the employees lack education and training in dealing with people wisely, ethically, respectfully, and professionally. When you talk to them, you don't find good listening or good communication, and they respond to you with a haughty face and a scowl as if they are forced to do this job!! And they make you feel like they are doing you a favor! We have reached 2026, and the world is training its employees and competing to provide the best level of service with high efficiency, and from you, all I saw was the worst service and the worst treatment."
294,04e57796-47b3-55ca-9bd9-40093e302e3b,googlePlaystore,flyadeal,en,17-01-2026 00:00,"did a booking. Never got email confirmation. Money gone, no confirmation, no booking, no PNR. their systems rarely work. App always gives errors and forces to restart booking most of the time. terrible customer service. 15 mins wait time minimum on calling.",1,,,"did a booking. Never got email confirmation. Money gone, no confirmation, no booking, no PNR. their systems rarely work. App always gives errors and forces to restart booking most of the time. terrible customer service. 15 mins wait time minimum on calling."
295,069581dc-c846-5f5b-92c7-2de702276927,googlePlaystore,flyadeal,en,17-01-2026 00:00,not recommended for traveling i lost my luggages and even every person lost their luggage and not receiving on time with flight date..,1,,,not recommended for traveling i lost my luggages and even every person lost their luggage and not receiving on time with flight date..
316,fbff6d38-1147-5b3b-8431-96b6cde0132f,googlePlaystore,saudia,en,17-01-2026 00:00,"The App is slow, fails to retrieve flight info, and constantly crashes.",1,,,"The App is slow, fails to retrieve flight info, and constantly crashes."
298,2e4e2a40-d3cf-5ffe-b21e-b9e18a78fd32,googlePlaystore,flynas,en,18-01-2026 00:00,Very bad website i am adding the passport details and it says the passport number is not correct the have option to upload the passport copy but it didn't work properly what is the smart and advanced you have ?,1,,,Very bad website i am adding the passport details and it says the passport number is not correct the have option to upload the passport copy but it didn't work properly what is the smart and advanced you have ?
299,4d2d5794-2e60-52d1-9c25-77409ac89100,googlePlaystore,flynas,en,18-01-2026 00:00,bakwas app time west app,1,,,bakwas app time west app
313,9072d3ab-5d63-520b-b313-37f25e3a035d,googlePlaystore,saudia,en,18-01-2026 00:00,can't do checking in app anymore since few months,1,,,can't do checking in app anymore since few months
314,5edf78ca-eeb0-5724-9d3b-b70e4ab3b84e,googlePlaystore,saudia,en,18-01-2026 00:00,"Payment System is terrible, tried Pakistani Visa debit, then tried Australian Visa Credit card, then tried Australian Business debit cards, no success. Continues lying trying since last 4-5 days. no live help support either.",1,,,"Payment System is terrible, tried Pakistani Visa debit, then tried Australian Visa Credit card, then tried Australian Business debit cards, no success. Continues lying trying since last 4-5 days. no live help support either."
311,0d9119f9-58be-51c5-99f1-2743dd10d943,googlePlaystore,saudia,en,18-01-2026 00:00,not possible to log in and noone to help. sale person wont hwlp. bot is useless and do t understand coment,1,,,not possible to log in and noone to help. sale person wont hwlp. bot is useless and do t understand coment
310,b06b4f6d-23d4-572d-ae04-7deb18b1983c,googlePlaystore,saudia,en,20-01-2026 00:00,"since last year. cannot check in online. please saudi airlines improve ur system!! website cannot check in, apps also cannot check in. what is ur problemmmmmm????????????",1,,,"since last year. cannot check in online. please saudi airlines improve ur system!! website cannot check in, apps also cannot check in. what is ur problemmmmmm????????????"
296,1edda560-8513-5d3a-b37b-4a8665ec4f06,googlePlaystore,flynas,en,21-01-2026 00:00,"The app is malfunctioning. it showed Mr. in final booking, although I picked Ms. also, it showed that I have 1x20 Kg luggage allowance in the economy, the ticket that was sent to me by mail with no allowance. Tried to manage my booking, but the app said there was an error. Ispentd 3 hours trying to reach customer support by chat when I finally got to chat with the alife agent. She told me Ineededd to call , I asked for a local number, and she said unavailable.",1,,,"The app is malfunctioning. it showed Mr. in final booking, although I picked Ms. also, it showed that I have 1x20 Kg luggage allowance in the economy, the ticket that was sent to me by mail with no allowance. Tried to manage my booking, but the app said there was an error. Ispentd 3 hours trying to reach customer support by chat when I finally got to chat with the alife agent. She told me Ineededd to call , I asked for a local number, and she said unavailable."
292,8047ea8b-672f-52e8-93bf-d8790d1e89f0,googlePlaystore,flyadeal,en,21-01-2026 00:00,"very very poor service worst airline. i made 2 trips with flyadeal and my luggage was delayed. the latest trip i made on 19 jan 2026 and still waiting for my luggage. and they aren't receiving help line calls i suggest, please don't fly with them.",1,,,"very very poor service worst airline. i made 2 trips with flyadeal and my luggage was delayed. the latest trip i made on 19 jan 2026 and still waiting for my luggage. and they aren't receiving help line calls i suggest, please don't fly with them."
457,1a1f82ba-070a-5e13-8fa8-eb0625028c54,tripadvisor,flyadeal,ru,09-01-2026 00:00,"НИКОМУ НЕ СОВЕТУЮ ЭТУ АВИАКОМПАНИЮ🆘 Авиакомпания Flyadeal продемонстрировала полное отсутствие уважения к своим пассажирам.
Наш рейс задерживается уже более 10 часов, и за всё это время мы не получили ни одной официальной информации, ни объяснения причины, ни извинений, ни элементарной поддержки.

В зале находятся маленькие дети, которые плачут от усталости, и пожилые люди, которым крайне тяжело переносить такое ожидание.
Авиакомпания делает вид, что ничего не происходит. Никаких объявлений, никакой связи с пассажирами, никакой ответственности.

Такое отношение — это абсолютное неуважение, халатность и пренебрежение людьми.
Flyadeal полностью проваливает стандарты сервиса и элементарные нормы человеческого отношения.

Категорически не рекомендую Flyadeal никому.
Если компания не способна обеспечить даже базовую коммуникацию и уважительное отношение, то ей вообще не место в сфере пассажирских перевозок.",1,,,"I DO NOT RECOMMEND THIS AIRLINE TO ANYONE🆘 Flyadeal airline has shown complete disrespect to its passengers. Our flight has been delayed for more than 10 hours, and during all this time we have not received any official information, explanation of the reason, apologies, or basic support. There are small children in the hall crying from exhaustion, and elderly people who find it extremely hard to endure such waiting. The airline pretends nothing is happening. No announcements, no communication with passengers, no responsibility. Such attitude is absolute disrespect, negligence, and disregard for people. Flyadeal completely fails service standards and basic human decency. I categorically do not recommend Flyadeal to anyone. If the company cannot even provide basic communication and respectful treatment, it has no place in passenger transportation."
493,c826441f-042d-54b3-a579-44d55f2b41d2,tripadvisor,saudia,de,13-01-2026 00:00,"Schlechter Board Service Also unser Rückflug von DXB nach Amsterdam war über Jeddah Saudi Arabien.
Die Flugzeuge waren schon modern,aber der über beiden Flugzeuge war der Service reine Katastrophe.
Wir haben pro Person jeweils nur eine kleine Flasche à 200 ml Wasser bekommen und das essen war noch nicht besonders.
Beim Essen bekommt man ein kleines Getränk und Tee oder Kaffee .
Wir haben in dem zweiten Flugzeug von Jeddah nach Amsterdam gefragt,warum bekommt man bei eine Flugzeit 6-7 Stunden nur ein 200 ml Wasser.
Am Schluss kurz vor der Landung,nachdem wir gesagt haben,dass wir einen Feedback geben werden.
Dann hat der Service versucht uns Wasser zu geben.
Was soll man mit mit moderne Flugzeuge machen,wenn der Service on Board so eine Katastrophe ist.
Bei Saudi Airlines muss man immer betteln,um etwas Wasser etc.zu bekommen,furchtbar.
Wir werden weder die Saudi Airlines wieder fliegen und noch weiter empfehlen.
Außerdem am Flughafen Jeddah ist so sehr kalt,dass man nachher erkältet ist
Wir haben bis heute eine Erkältung.",2.25,,,"Poor onboard service Our return flight from DXB to Amsterdam was via Jeddah, Saudi Arabia. The planes were modern, but the service on both flights was a complete disaster. We each received only a small 200 ml bottle of water, and the food was not special. With the meal, you get a small drink and tea or coffee. On the second plane from Jeddah to Amsterdam, we asked why for a 6-7 hour flight you only get 200 ml of water. At the end, just before landing, after we said we would give feedback, the service tried to give us water. What use are modern planes if onboard service is such a disaster? With Saudi Airlines, you always have to beg for water, etc. Terrible. We will neither fly Saudi Airlines again nor recommend them. Also, at Jeddah airport, it is so cold that you end up catching a cold. We still have a cold today."
98,65a40934-ccb6-5dcb-b0d7-8e0eaba232b6,appStore,saudia,af,14-01-2026 00:00,Not working on iPhone 17 Not working on iPhone 17,1,,,Not working on iPhone 17. Not working on iPhone 17.
496,e60777b1-3feb-5106-803a-29ad5ec8c068,tripadvisor,saudia,fr,11-01-2026 00:00,Je en recommande pas surtout pour famille avec enfant en bas âge Quand j ai regarder sur internet les avis était mitiger . Mais la ... j avoue que c'était un peu la claque. Pas de ceinture de sécurité pour bébé. On m'a dit . Vous tenez vos bébés dans les bras suffit . La nourriture était bof bof . L aéroport de jeddah est encore en phase de travaux . Y a rien du tous . On nous a interdit de prendre nos poussette alors que j ai des jumelles de 22mois. Pas de petit caddie. J ai péter un plomb . 5h40 de transit avec 2 bébés. Sa va pas le faire. Alors ils mon trouver une chaise roulante. Mais on te vend du feux sur cette compagnie et son aéroport mais c'est du n'importe quoi . Pas de nourriture proposer pour les enfants de moins de 2ans .,2,,,"I do not recommend especially for families with young children When I looked on the internet the reviews were mixed. But here... I admit it was a bit of a shock. No seatbelt for the baby. I was told: You hold your babies in your arms, that's enough. The food was so-so. Jeddah airport is still under construction. There is nothing at all. We were forbidden to take our strollers even though I have 22-month-old twins. No small carts. I lost it. 5 hours and 40 minutes of transit with 2 babies. It won't work. So they found me a wheelchair. But they sell you fire about this company and its airport but it's nonsense. No food offered for children under 2 years old."
265,2c86829c-7a58-5fc1-a141-26257b63c950,googlePlaystore,flynas,ar,09-01-2026 00:00,تطبيق مزعج و مغرض,1,,,Annoying and biased application.
115,f53ddf7a-f023-55d6-aaed-b0bcef0e46fb,appStore,saudia,ar,09-01-2026 00:00,تطبيق سئ جدا معلق دايم وسى في الحجز وبطئ دائما,1,,,"Very bad application, always freezing, issues with booking, and always slow."
113,398e9045-3dd5-5acf-8e57-bc3bea713f38,appStore,saudia,ar,09-01-2026 00:00,خلل وانتظار يوجد خلل في التطبيق يجعلك تنتظر طويلاً للحصول على التحديثات ، لدرجة صرت اذهب للموقع بدلاً من التطبيق,1,,,"Malfunction and waiting There is a malfunction in the application that makes you wait a long time to get updates, to the point that I started going to the website instead of the app."
281,20b3b349-93fb-590f-94b7-2da5233a85ac,googlePlaystore,saudia,ar,09-01-2026 00:00,تعبنا من مشكلة أصدار بطاقة الصعود عن طريق التطبيق.. كل مره نضيع الزمن في المطارات.. ياليت يكون في حل نهائي لها,1,,,We are tired of the problem of issuing boarding passes through the app.. Every time we waste time at airports.. I wish there was a final solution for it.
116,037b8ce9-ba07-55a0-86a5-6028bc9b0026,appStore,saudia,ar,09-01-2026 00:00,انحدار بالمستوى تطبيق كان ممتاز لكن بدل الارتقاء في زمن الرؤية و الحوكمة نتفاجأ بالانحدار ! كيف و الجهات الحكومية اصبحت تعتمد على الخطوط السعودية ؟,2,,,"Decline in level The app was excellent but instead of progressing in the era of vision and governance, we are surprised by the decline! How and why have government agencies started relying on Saudi Airlines?"
94,bddf853a-a9b4-5d75-89f9-d556fdee5b8c,appStore,flynas,ar,10-01-2026 00:00,حاولت اتواصل معكم مع الاسف لايوجد تواصل السلام عليكم انا تعرضت للسرقه والضرر وفتحت محضرين بمصر ماهو الاجراء الذي يضمن حقي هل ارفع للسياحه او اي,1,,,I tried to contact you but unfortunately there is no communication. Peace be upon you. I was subjected to theft and damage and opened two reports in Egypt. What is the procedure that guarantees my right? Should I raise it to tourism or what?
93,e879d8a5-7cb2-512e-ae70-46dbb86c7806,appStore,flynas,ar,10-01-2026 00:00,.. مافي نظافه في دورة المياه,1,,,.. There is no cleanliness in the bathroom.
92,d0e32a95-dc57-596d-a107-530f52d47de4,appStore,flynas,ar,10-01-2026 00:00,عند الدفع يتغير السعر نفسه,1,,,The price changes itself at payment.
112,920d7e8a-4749-5266-afa0-7cc93bc61d71,appStore,saudia,ar,10-01-2026 00:00,زي الزفت زي الزفتين,1,,,"Like crap, like double crap."
111,9f515224-d20a-594e-abf6-708db7d17680,appStore,saudia,ar,10-01-2026 00:00,خطوط الجوية السعودية افضل خطوط,5,,,Saudi Airlines are the best airlines.
109,13db2c8a-3a8c-5a2b-bc56-64e55b554fd3,appStore,saudia,ar,11-01-2026 00:00,مكة المكرمة من تقدم لتقدم ونطمح للمزيد من التقدم,5,,,Mecca is progressing and we aspire for more progress
108,60a02690-332b-5557-bb61-cea635ff7f36,appStore,saudia,ar,11-01-2026 00:00,"التطبيق معلق ولاحياة لمن تنادي السلام عليكم 
عندي عتب محب 
التطبيق فيه خلل وله أكثر من شهر ولايوجد أي تحديث له",1,,,"The app is frozen and no one answers Hello, I have a loving reproach The app has a bug and has been like this for more than a month with no updates"
90,9f638968-65bd-5539-8871-e05d6430a7de,appStore,flynas,ar,12-01-2026 00:00,خدمه سيئه خدمه عملاء اسوء,1,,,Bad service Worst customer service
106,05357071-2901-5935-97db-da5a5241d41c,appStore,saudia,ar,12-01-2026 00:00,حده التطبيق جدا بطيئ ويعلق كثير,3,,,The app is very slow and freezes a lot.
105,7aeb6072-820d-5997-af16-be24bf96195a,appStore,saudia,ar,12-01-2026 00:00,تعليق تعليق مستمر تعليق تعليق الى ان يضيع الحجز وتضطر تدفع درجه اولى اكثر من مره كذا والتواصل صفر,1,,,"Continuous freezing, freezing until the booking is lost and you have to pay first class more than once like this, and zero communication."
104,a21bbd58-04a0-5351-a573-99470d8b95f8,appStore,saudia,ar,12-01-2026 00:00,"Guest رحلة المدينة الرباض
تأخرت في الإقلاع 
تأخر كبير في خروج الأمتعة",1,,,Guest Medina to Riyadh flight delayed at takeoff. Significant delay in baggage delivery.
102,9e955bfa-5631-57fa-89fa-7d60ba411d4a,appStore,saudia,ar,13-01-2026 00:00,التطبيق مشاكله كثيره وسيي,1,,,The application has many problems and is bad.
260,df1ced3f-862a-59a2-81ee-cacc8ded9df5,googlePlaystore,flynas,ar,13-01-2026 00:00,الخدمة ممتازة، ما عدا انتم عاملين شراء مقعد الرحلة بعد شراء التذكرة ودفع المبلغ ثم تأتوا وعند اجراء التسجيل check in تفرضوا مبلغ اخر لم يكن بالحسبان. وقد حدث انتمي شاب يمني اشترى التذكرة وعندما أراد التسجيل لم يستطع لانه لا يملك المبلغ حق المقعد. ارجو اعادة النظر بهذه السياسة لانها من المؤكد ستبعد الزبائن عن شركتكم وتقوم بالسفر على متن طائرات شركات اخرى...للأسف انا احد هؤلاء الزبائن,1,,,"The service is excellent, except that you make passengers buy the seat after purchasing the ticket and paying the amount, then when checking in, you impose another unexpected fee. A young Yemeni man bought a ticket and when he wanted to check in, he couldn't because he didn't have the money for the seat. Please reconsider this policy because it will certainly drive customers away from your company and they will travel on other airlines... Unfortunately, I am one of those customers."
100,7b6b2515-4fb6-56c6-b6e9-a77ec59260f3,appStore,saudia,ar,14-01-2026 00:00,بدائي تعليق ومشاكل كثير وللاسف بدون حل ، صحيح فيه تحسن ولكن لا يرقى لشركة خطوط,2,,,"Primitive comment and many problems, unfortunately without solution. There is some improvement but it does not reach the level of an airline company."
86,85c32dc5-2fb1-5cb3-ab43-b60d9232e868,appStore,flynas,ar,14-01-2026 00:00,اسعار التذاكر اختلاف الاسعار والمبالغه,1,,,Ticket prices vary and are exaggerated.
87,90e36c35-661f-560e-9e7a-3c7fc7529b3e,appStore,flynas,ar,14-01-2026 00:00,ابغا خدمة عملاء زي السعودية اتورطت وحجزت من ناس وانخصم المبلغ وماني لاقية الحجز ايش الحل,2,,,"I want customer service like Saudi Airlines. I got into trouble and booked through others, the amount was deducted, and I can't find the booking. What is the solution?"
88,4e7fafe7-93d3-5c5c-9d26-adab9afecd42,appStore,flynas,ar,14-01-2026 00:00,الدمام لم يكتمل حجزي بسبب خلل عندهم بالتطبيق ودفعت الفلوس عن طريق مدفوع وخصمو الدفعه الاولى واضطريت احجز مره ثانيه بسعر اعلى وللان مارجعو فلوس حجزي الاول موعد الدفعه الثانيه بيكون بعد يومين وللان مافي اي تجاوب منهم اتصلت عليهم اكثر من مره ورسلت لهم بالبريد الإلكتروني مافي اي تجاوب يعني شهر للحين مارجعو لي فلوسي وين واحد يروح يشتكي فيهم,1,,,"My booking from Dammam was not completed due to a malfunction in their app. I paid through Mada and the first payment was deducted, so I had to book again at a higher price. They still haven't refunded my first booking. The second payment date is in two days, and there is still no response from them. I called them multiple times and sent emails with no response. It's been a month and they still haven't returned my money. Where can one go to complain about them?"
89,f0927142-32f1-5620-84a6-c8b704eb8a23,appStore,flynas,ar,14-01-2026 00:00,تاخير رحله من الرياض إلى جده ل,1,,,Flight delay from Riyadh to Jeddah.
101,b5cadff0-2ded-524c-8069-1f3cf61aa498,appStore,saudia,ar,14-01-2026 00:00,Mr موقع الخطوط السعودية لا يعمل في الإمارات إلا بعد المحاولة عدة مرات كما لا يقبل ادخال ارقام بطاقات الائتمان في خلل واضح,1,,,"Mr. The Saudi Airlines website does not work in the UAE except after several attempts, and it does not accept credit card numbers due to an obvious malfunction."
497,050918db-1228-5b18-9dae-6c357bc9d292,tripadvisor,saudia,en,09-01-2026 00:00,"No compensation for delayed luggage No compensation for luggage delay for over a week. No communication or service.
Not recommended airline.can not reach for any service.
Customer service are lairs.
Garbage.",2.875,,,"No compensation for delayed luggage No compensation for luggage delay for over a week. No communication or service.
Not recommended airline.can not reach for any service.
Customer service are lairs.
Garbage."
461,d0e77d74-b87e-595e-8332-3cfd15100b53,tripadvisor,flynas,en,10-01-2026 00:00,"Formal Complaint Regarding Booking Date Error and Refusal to Assist Formal Complaint Regarding Booking Date Error and Refusal to Assist
I am writing to formally complain about a serious issue I experienced with my flight booking and the lack of support provided by your staff.
I booked my flight online for 7/1/2026, and I have clear proof from the booking website confirming this date. However, when I arrived at the airport, I was informed that my ticket was booked for 6/1/2026, which is incorrect.
Despite presenting valid proof of my online booking showing the correct date (7/1/2026), the airport staff refused to acknowledge the error or assist me in resolving the issue. They remained firm on their position without offering any solution or escalation.
As a result of this mistake:
I was treated as if I had missed my flight
I was forced to purchase a new ticket at my own expense
I arrived late at my destination
I faced a serious crisis at my workplace due to the delay
Additionally, the customer service at the airport was unhelpful. I was repeatedly told to call a customer service number, and I spent the entire day trying to reach someone for assistance. Unfortunately, no one helped resolve the issue, either at the airport or via customer support.
I later filed an official complaint requesting a refund for the additional ticket and compensation, as the issue was clearly caused by a system or booking error. However, my request was refused without a fair investigation, despite the evidence I provided.",1.125,,,"Formal Complaint Regarding Booking Date Error and Refusal to Assist Formal Complaint Regarding Booking Date Error and Refusal to Assist
I am writing to formally complain about a serious issue I experienced with my flight booking and the lack of support provided by your staff.
I booked my flight online for 7/1/2026, and I have clear proof from the booking website confirming this date. However, when I arrived at the airport, I was informed that my ticket was booked for 6/1/2026, which is incorrect.
Despite presenting valid proof of my online booking showing the correct date (7/1/2026), the airport staff refused to acknowledge the error or assist me in resolving the issue. They remained firm on their position without offering any solution or escalation.
As a result of this mistake:
I was treated as if I had missed my flight
I was forced to purchase a new ticket at my own expense
I arrived late at my destination
I faced a serious crisis at my workplace due to the delay
Additionally, the customer service at the airport was unhelpful. I was repeatedly told to call a customer service number, and I spent the entire day trying to reach someone for assistance. Unfortunately, no one helped resolve the issue, either at the airport or via customer support.
I later filed an official complaint requesting a refund for the additional ticket and compensation, as the issue was clearly caused by a system or booking error. However, my request was refused without a fair investigation, despite the evidence I provided."
279,dca3eb32-0794-5be1-996c-9870342633de,googlePlaystore,saudia,en,11-01-2026 00:00,disrespectful behaviour in third tier countries.,4,,,disrespectful behaviour in third tier countries.
495,aa44c388-645c-5f0f-b1d4-029e708ceb04,tripadvisor,saudia,en,12-01-2026 00:00,"avoid In comparison to other long haul lines this airline is very poor . the planes are old and dirty, and if you don't like orange juice or pineapple juice you are in for a thirsty flight.
they also took alcohol off passengers who bought booze in Manchester which i thought was a bit unfair . They werent going to drnk it in Jeddah it was for their final destination.
I also had my return flight delayed by just under two hours which meant i would miss my connecting flight. I was informed just a few hours before the take off. their customer service was poor and slow . In the end i booked a new flight at an excessive cost to my original flight. When i got back they offered me a alternative flight which unless i was a time traveller i couldnt catch. on trying to get a refund of my flight i was told the flight had to be delayed by two hours unfortunately mine was delayed by 1hour 55 minutes or so they say ?",1.375,,,"avoid In comparison to other long haul lines this airline is very poor . the planes are old and dirty, and if you don't like orange juice or pineapple juice you are in for a thirsty flight.
they also took alcohol off passengers who bought booze in Manchester which i thought was a bit unfair . They werent going to drnk it in Jeddah it was for their final destination.
I also had my return flight delayed by just under two hours which meant i would miss my connecting flight. I was informed just a few hours before the take off. their customer service was poor and slow . In the end i booked a new flight at an excessive cost to my original flight. When i got back they offered me a alternative flight which unless i was a time traveller i couldnt catch. on trying to get a refund of my flight i was told the flight had to be delayed by two hours unfortunately mine was delayed by 1hour 55 minutes or so they say ?"
103,08b8e033-d2d8-5134-aa78-2cf10d1d6256,appStore,saudia,en,13-01-2026 00:00,"The app is not working now When I check in the app does not allow me to go and print the the boarding, it keeps loading the previous screen",3,,,"The app is not working now When I check in the app does not allow me to go and print the the boarding, it keeps loading the previous screen"
491,7e2b15a8-4a35-5789-90f7-f46f36906403,tripadvisor,saudia,en,14-01-2026 00:00,"The worst airlines experience I have taken this SV809 flight for my Umrah Trip with my family and friends, I bought 10 tickets in total. The in flight monitors are not working at all. Moreover air hostage, staff are not friendly . They served lunch and then they got vanished for next 5 hours. Sometimes I got the last part of the plane and found them gossiping , and if asked for something they served !!!!",1.25,,,"The worst airlines experience I have taken this SV809 flight for my Umrah Trip with my family and friends, I bought 10 tickets in total. The in flight monitors are not working at all. Moreover air hostage, staff are not friendly . They served lunch and then they got vanished for next 5 hours. Sometimes I got the last part of the plane and found them gossiping , and if asked for something they served !!!!"
276,7cae6a63-39e6-5ee0-b806-99539dd9dec4,googlePlaystore,saudia,en,14-01-2026 00:00,Not good for Air fare change & increase after 2 days,4,,,Not good for Air fare change & increase after 2 days
546,f987bb03-bc7f-5f32-8feb-f8acf6fd55f5,skytrax,saudia,en,14-01-2026 00:00,"""It was a decent experience"" It was a decent experience with Saudia. It was quite full since we took the tickets during school holidays. The food was OK but the quantity was good. We flew with small kids. The main negative part was that our seats were assigned in different rows in spite of booking the tickets together. There were seats next to each other while we did online check-in. I heard this complaint from many other people as well. We had to pay additional costs to have seats together. Also, if tickets are booked via travel agent, manage booking is not possible in their website to book special meals. This had to be done via the travel agent. Everything else was good and the flights were on time. The seats were comfortable enough to sleep during the journey.",3.4,,,"""It was a decent experience"" It was a decent experience with Saudia. It was quite full since we took the tickets during school holidays. The food was OK but the quantity was good. We flew with small kids. The main negative part was that our seats were assigned in different rows in spite of booking the tickets together. There were seats next to each other while we did online check-in. I heard this complaint from many other people as well. We had to pay additional costs to have seats together. Also, if tickets are booked via travel agent, manage booking is not possible in their website to book special meals. This had to be done via the travel agent. Everything else was good and the flights were on time. The seats were comfortable enough to sleep during the journey."
53,c18fbd9b-a77a-5a66-82bc-0cc14564770c,googleReview,saudia,en,14-01-2026 00:00,A travel agency serving pilgrims,3,,,A travel agency serving pilgrims
15,0dbfeb21-3ba5-5556-8b10-fb7f28c5f30e,googleReview,flyadeal,en,15-01-2026 00:00,There's an improvement in the seating! 👋👋👋✌️✌️✌️✌️✌️✌️✌️😊👏😊👏💞💞💞 …,4,,,There's an improvement in the seating! 👋👋👋✌️✌️✌️✌️✌️✌️✌️😊👏😊👏💞💞💞 …
110,d890874d-dd88-5730-a617-4956886e7ef7,appStore,saudia,en,10-01-2026 00:00,Slow and not user-friendly App is very very slow! Sometimes basic functions keep crashing,2,,,Slow and not user-friendly App is very very slow! Sometimes basic functions keep crashing
498,8af1abfe-5288-5493-9a4a-913b9a9e80e3,tripadvisor,saudia,en,09-01-2026 00:00,"Avoid it. Unless no care doesn’t matter. Avoid Saudi airlines. They don’t care about their customers, or timing or even feedback. I’m writing this so I can share with others to avoid it.",,,,"Avoid it. Unless no care doesn’t matter. Avoid Saudi airlines. They don’t care about their customers, or timing or even feedback. I’m writing this so I can share with others to avoid it."
